首字母,等级,歌名,歌手,类型,技能,状态,先后,爆点,bar,box,开头描述,结尾描述,分数,指数
,,"Flower Dance","DJ OKAWARI",非押爆,爆气,分开,二爆,148,41,20,B - 右下角数字 3 蓝条中间,B - 左下角数字 10 蓝条中间,775008,58 + 0.0
,,"Flower Dance","DJ OKAWARI",押爆,爆气,分开,一爆,50,17,24,A - 左下角数字 3 蓝条结尾,A - 右下角数字 10 蓝条结尾,785395,60 + 0.0
,,"Flower Dance","DJ OKAWARI",押爆,爆气,分开,二爆,147,41,16,B - 右下角数字 3 蓝条开始,B - 左下角数字 10 蓝条中间,785395,60 + 0.0
,,"Flower Dance","DJ OKAWARI",押爆,爆气,分开,一爆,50,17,24,A - 左下角数字 3 蓝条结尾,A - 右下角数字 10 蓝条结尾,785395,60 + 0.0
,,"Flower Dance","DJ OKAWARI",押爆,爆气,分开,二爆,148,41,20,B - 右下角数字 3 蓝条中间,B - 左下角数字 10 蓝条中间,785395,60 + 0.0
,,"Flower Dance","DJ OKAWARI",押爆,爆气,分开,一爆,50,17,24,A - 左下角数字 3 蓝条结尾,A - 右下角数字 10 蓝条结尾,785395,60 + 0.0
,,"Flower Dance","DJ OKAWARI",押爆,爆气,分开,二爆,149,41,24,B - 右下角数字 3 蓝条结尾,B - 左下角数字 10 蓝条结尾,785395,60 + 0.0
,,"Flower Dance","DJ OKAWARI",押爆,爆气,分开,一爆,49,17,20,A - 左下角数字 3 蓝条中间,A - 右下角数字 10 蓝条中间,785174,60 + 0.0
,,"Flower Dance","DJ OKAWARI",押爆,爆气,分开,二爆,147,41,16,B - 右下角数字 3 蓝条开始,B - 左下角数字 10 蓝条中间,785174,60 + 0.0
,,"Flower Dance","DJ OKAWARI",押爆,爆气,分开,一爆,49,17,20,A - 左下角数字 3 蓝条中间,A - 右下角数字 10 蓝条中间,785174,60 + 0.0
,,"Flower Dance","DJ OKAWARI",押爆,爆气,分开,二爆,148,41,20,B - 右下角数字 3 蓝条中间,B - 左下角数字 10 蓝条中间,785174,60 + 0.0
,,"Flower Dance","DJ OKAWARI",押爆,爆气,分开,一爆,49,17,20,A - 左下角数字 3 蓝条中间,A - 右下角数字 10 蓝条中间,785174,60 + 0.0
,,"Flower Dance","DJ OKAWARI",押爆,爆气,分开,二爆,149,41,24,B - 右下角数字 3 蓝条结尾,B - 左下角数字 10 蓝条结尾,785174,60 + 0.0
,,"Flower Dance","DJ OKAWARI",押爆,爆气,分开,一爆,48,17,16,A - 左下角数字 3 蓝条开始,A - 右下角数字 10 蓝条中间,784953,60 + 0.0
,,"Flower Dance","DJ OKAWARI",押爆,爆气,分开,二爆,147,41,16,B - 右下角数字 3 蓝条开始,B - 左下角数字 10 蓝条中间,784953,60 + 0.0
,,"Flower Dance","DJ OKAWARI",押爆,爆气,分开,一爆,48,17,16,A - 左下角数字 3 蓝条开始,A - 右下角数字 10 蓝条中间,784953,60 + 0.0
,,"Flower Dance","DJ OKAWARI",押爆,爆气,分开,二爆,148,41,20,B - 右下角数字 3 蓝条中间,B - 左下角数字 10 蓝条中间,784953,60 + 0.0
,,"Flower Dance","DJ OKAWARI",押爆,爆气,分开,一爆,48,17,16,A - 左下角数字 3 蓝条开始,A - 右下角数字 10 蓝条中间,784953,60 + 0.0
,,"Flower Dance","DJ OKAWARI",押爆,爆气,分开,二爆,149,41,24,B - 右下角数字 3 蓝条结尾,B - 左下角数字 10 蓝条结尾,784953,60 + 0.0
,,"Flower Dance","DJ OKAWARI",押爆,爆气,分开,一爆,51,18,0,A - 右下角数字 4 单点,A - 左上角数字 1 绿条开始,781836,59 + 0.3
,,"Flower Dance","DJ OKAWARI",押爆,爆气,分开,二爆,147,41,16,B - 右下角数字 3 蓝条开始,B - 左下角数字 10 蓝条中间,781836,59 + 0.3
,,"一舞钟情","A-Lin",非押爆,爆气,分开,一爆,177,55,28,B - 左下角数字 1 单点,B - 上面数字 4 单点,743300,36 - 0.5
,,"一舞钟情","A-Lin",非押爆,爆气,分开,二爆,259,71,12,B - 左下角数字 1 单点,B - 下面数字 4 蓝条结尾,743300,36 - 0.5
,,"一舞钟情","A-Lin",非押爆,爆气,分开,一爆,177,55,28,B - 左下角数字 1 单点,B - 上面数字 4 单点,743300,36 - 0.5
,,"一舞钟情","A-Lin",非押爆,爆气,分开,二爆,260,71,28,B - 下面数字 2 蓝条开始,B - 右上角数字 5 单点,743300,36 - 0.5
,,"一舞钟情","A-Lin",非押爆,爆气,分开,一爆,177,55,28,B - 左下角数字 1 单点,B - 上面数字 4 单点,743300,36 - 0.5
,,"一舞钟情","A-Lin",非押爆,爆气,分开,二爆,261,72,4,B - 下面数字 2 蓝条中间,B - 右下角数字 6 单点,743300,36 - 0.5
,,"一舞钟情","A-Lin",非押爆,爆气,分开,一爆,177,55,28,B - 左下角数字 1 单点,B - 上面数字 4 单点,743300,36 - 0.5
,,"一舞钟情","A-Lin",非押爆,爆气,分开,二爆,263,72,20,B - 右下角数字 3 单点,B - 下面数字 8 单点,743300,36 - 0.5
,,"一舞钟情","A-Lin",非押爆,爆气,分开,一爆,177,55,28,B - 左下角数字 1 单点,B - 上面数字 4 单点,743300,36 - 0.5
,,"一舞钟情","A-Lin",非押爆,爆气,分开,二爆,264,72,28,B - 右上角数字 4 单点,B - 左上角数字 9 单点,743300,36 - 0.5
,,"一舞钟情","A-Lin",非押爆,爆气,分开,一爆,177,55,28,B - 左下角数字 1 单点,B - 上面数字 4 单点,743300,36 - 0.5
,,"一舞钟情","A-Lin",非押爆,爆气,分开,二爆,265,73,4,B - 右下角数字 5 单点,B - 左下角数字 10 单点,743300,36 - 0.5
,,"一舞钟情","A-Lin",非押爆,爆气,分开,一爆,177,55,29,B - 左下角数字 1 单点,B - 上面数字 4 单点,743300,36 - 0.5
,,"一舞钟情","A-Lin",非押爆,爆气,分开,二爆,259,71,12,B - 左下角数字 1 单点,B - 下面数字 4 蓝条结尾,743300,36 - 0.5
,,"一舞钟情","A-Lin",非押爆,爆气,分开,一爆,177,55,29,B - 左下角数字 1 单点,B - 上面数字 4 单点,743300,36 - 0.5
,,"一舞钟情","A-Lin",非押爆,爆气,分开,二爆,260,71,28,B - 下面数字 2 蓝条开始,B - 右上角数字 5 单点,743300,36 - 0.5
,,"一舞钟情","A-Lin",非押爆,爆气,分开,一爆,177,55,29,B - 左下角数字 1 单点,B - 上面数字 4 单点,743300,36 - 0.5
,,"一舞钟情","A-Lin",非押爆,爆气,分开,二爆,261,72,4,B - 下面数字 2 蓝条中间,B - 右下角数字 6 单点,743300,36 - 0.5
,,"一舞钟情","A-Lin",非押爆,爆气,分开,一爆,177,55,29,B - 左下角数字 1 单点,B - 上面数字 4 单点,743300,36 - 0.5
,,"一舞钟情","A-Lin",非押爆,爆气,分开,二爆,263,72,20,B - 右下角数字 3 单点,B - 下面数字 8 单点,743300,36 - 0.5
,,"一舞钟情","A-Lin",押爆,爆气,分开,一爆,177,56,0,B - 左下角数字 1 单点,B - 右上角数字 5 绿条开始,750195,37 - 0.2
,,"一舞钟情","A-Lin",押爆,爆气,分开,二爆,259,71,24,B - 左下角数字 1 单点,B - 右上角数字 5 单点,750195,37 - 0.2
,,"一舞钟情","A-Lin",押爆,爆气,分开,一爆,177,56,0,B - 左下角数字 1 单点,B - 右上角数字 5 绿条开始,750195,37 - 0.2
,,"一舞钟情","A-Lin",押爆,爆气,分开,二爆,260,72,0,B - 下面数字 2 蓝条开始,B - 右下角数字 6 单点,750195,37 - 0.2
,,"一舞钟情","A-Lin",押爆,爆气,分开,一爆,177,56,0,B - 左下角数字 1 单点,B - 右上角数字 5 绿条开始,750195,37 - 0.2
,,"一舞钟情","A-Lin",押爆,爆气,分开,二爆,263,72,24,B - 右下角数字 3 单点,B - 左上角数字 9 单点,750195,37 - 0.2
,,"一舞钟情","A-Lin",押爆,爆气,分开,一爆,177,56,0,B - 左下角数字 1 单点,B - 右上角数字 5 绿条开始,750195,37 - 0.2
,,"一舞钟情","A-Lin",押爆,爆气,分开,二爆,264,73,0,B - 右上角数字 4 单点,B - 左下角数字 10 单点,750195,37 - 0.2
,,"一舞钟情","A-Lin",押爆,爆气,分开,一爆,94,30,8,A - 右下角数字 4 绿条中间,A - 下面数字 4 蓝条结尾,749396,37 - 0.2
,,"一舞钟情","A-Lin",押爆,爆气,分开,二爆,259,71,24,B - 左下角数字 1 单点,B - 右上角数字 5 单点,749396,37 - 0.2
,,"一舞钟情","A-Lin",押爆,爆气,分开,一爆,94,30,8,A - 右下角数字 4 绿条中间,A - 下面数字 4 蓝条结尾,749396,37 - 0.2
,,"一舞钟情","A-Lin",押爆,爆气,分开,二爆,260,72,0,B - 下面数字 2 蓝条开始,B - 右下角数字 6 单点,749396,37 - 0.2
,,"一舞钟情","A-Lin",押爆,爆气,分开,一爆,94,30,8,A - 右下角数字 4 绿条中间,A - 下面数字 4 蓝条结尾,749396,37 - 0.2
,,"一舞钟情","A-Lin",押爆,爆气,分开,二爆,263,72,24,B - 右下角数字 3 单点,B - 左上角数字 9 单点,749396,37 - 0.2
,,"一舞钟情","A-Lin",押爆,爆气,分开,一爆,94,30,8,A - 右下角数字 4 绿条中间,A - 下面数字 4 蓝条结尾,749396,37 - 0.2
,,"一舞钟情","A-Lin",押爆,爆气,分开,二爆,264,73,0,B - 右上角数字 4 单点,B - 左下角数字 10 单点,749396,37 - 0.2
,,"一舞钟情","A-Lin",押爆,爆气,分开,一爆,95,30,9,A - 右下角数字 4 绿条中间,A - 下面数字 4 蓝条结尾,749396,37 - 0.2
,,"一舞钟情","A-Lin",押爆,爆气,分开,二爆,259,71,24,B - 左下角数字 1 单点,B - 右上角数字 5 单点,749396,37 - 0.2
,,"一舞钟情","A-Lin",押爆,爆气,分开,一爆,95,30,9,A - 右下角数字 4 绿条中间,A - 下面数字 4 蓝条结尾,749396,37 - 0.2
,,"一舞钟情","A-Lin",押爆,爆气,分开,二爆,260,72,0,B - 下面数字 2 蓝条开始,B - 右下角数字 6 单点,749396,37 - 0.2
D,6,"带你去旅行","校长",非押爆,爆气,分开,一爆,58,23,16,A - 右下角数字 10 单点,A - 右上角数字 7 蓝条中间,1037764,52 + 0.0
D,6,"带你去旅行","校长",非押爆,爆气,分开,二爆,213,63,16,B - 右下角数字 3 单点,B - 右上角数字 7 蓝条中间,1037764,52 + 0.0
D,6,"带你去旅行","校长",非押爆,爆气,分开,一爆,58,23,16,A - 右下角数字 10 单点,A - 右上角数字 7 蓝条中间,1037764,52 + 0.0
D,6,"带你去旅行","校长",非押爆,爆气,分开,二爆,214,63,20,B - 左下角数字 4 单点,B - 右上角数字 7 蓝条结尾,1037764,52 + 0.0
D,6,"带你去旅行","校长",非押爆,爆气,分开,一爆,58,23,16,A - 右下角数字 10 单点,A - 右上角数字 7 蓝条中间,1037764,52 + 0.0
D,6,"带你去旅行","校长",非押爆,爆气,分开,二爆,215,63,28,B - 右下角数字 5 蓝条开始,B - 右下角数字 8 单点,1037764,52 + 0.0
D,6,"带你去旅行","校长",非押爆,爆气,分开,一爆,58,23,16,A - 右下角数字 10 单点,A - 右上角数字 7 蓝条中间,1037764,52 + 0.0
D,6,"带你去旅行","校长",非押爆,爆气,分开,二爆,216,64,4,B - 右下角数字 5 蓝条中间,B - 左边数字 1 单点,1037764,52 + 0.0
D,6,"带你去旅行","校长",非押爆,爆气,分开,一爆,59,23,20,A - 左下角数字 11 单点,A - 右上角数字 7 蓝条结尾,1037764,52 + 0.0
D,6,"带你去旅行","校长",非押爆,爆气,分开,二爆,213,63,16,B - 右下角数字 3 单点,B - 右上角数字 7 蓝条中间,1037764,52 + 0.0
D,6,"带你去旅行","校长",非押爆,爆气,分开,一爆,59,23,20,A - 左下角数字 11 单点,A - 右上角数字 7 蓝条结尾,1037764,52 + 0.0
D,6,"带你去旅行","校长",非押爆,爆气,分开,二爆,214,63,20,B - 左下角数字 4 单点,B - 右上角数字 7 蓝条结尾,1037764,52 + 0.0
D,6,"带你去旅行","校长",非押爆,爆气,分开,一爆,59,23,20,A - 左下角数字 11 单点,A - 右上角数字 7 蓝条结尾,1037764,52 + 0.0
D,6,"带你去旅行","校长",非押爆,爆气,分开,二爆,215,63,28,B - 右下角数字 5 蓝条开始,B - 右下角数字 8 单点,1037764,52 + 0.0
D,6,"带你去旅行","校长",非押爆,爆气,分开,一爆,59,23,20,A - 左下角数字 11 单点,A - 右上角数字 7 蓝条结尾,1037764,52 + 0.0
D,6,"带你去旅行","校长",非押爆,爆气,分开,二爆,216,64,4,B - 右下角数字 5 蓝条中间,B - 左边数字 1 单点,1037764,52 + 0.0
D,6,"带你去旅行","校长",非押爆,爆气,分开,一爆,59,23,21,A - 左下角数字 11 单点,A - 右上角数字 7 蓝条结尾,1037764,52 + 0.0
D,6,"带你去旅行","校长",非押爆,爆气,分开,二爆,213,63,16,B - 右下角数字 3 单点,B - 右上角数字 7 蓝条中间,1037764,52 + 0.0
D,6,"带你去旅行","校长",非押爆,爆气,分开,一爆,59,23,21,A - 左下角数字 11 单点,A - 右上角数字 7 蓝条结尾,1037764,52 + 0.0
D,6,"带你去旅行","校长",非押爆,爆气,分开,二爆,214,63,20,B - 左下角数字 4 单点,B - 右上角数字 7 蓝条结尾,1037764,52 + 0.0
D,6,"带你去旅行","校长",押爆,爆气,分开,一爆,58,23,16,A - 右下角数字 10 单点,A - 右上角数字 7 蓝条结尾,1048151,54 + 0.0
D,6,"带你去旅行","校长",押爆,爆气,分开,二爆,213,63,16,B - 右下角数字 3 单点,B - 右上角数字 7 蓝条结尾,1048151,54 + 0.0
D,6,"带你去旅行","校长",押爆,爆气,分开,一爆,58,23,16,A - 右下角数字 10 单点,A - 右上角数字 7 蓝条结尾,1048151,54 + 0.0
D,6,"带你去旅行","校长",押爆,爆气,分开,二爆,214,63,24,B - 左下角数字 4 单点,B - 右下角数字 8 单点,1048151,54 + 0.0
D,6,"带你去旅行","校长",押爆,爆气,分开,一爆,58,23,16,A - 右下角数字 10 单点,A - 右上角数字 7 蓝条结尾,1048151,54 + 0.0
D,6,"带你去旅行","校长",押爆,爆气,分开,二爆,215,64,0,B - 右下角数字 5 蓝条开始,B - 左边数字 1 单点,1048151,54 + 0.0
D,6,"带你去旅行","校长",押爆,爆气,分开,一爆,59,23,24,A - 左下角数字 11 单点,A - 右下角数字 8 单点,1048151,54 + 0.0
D,6,"带你去旅行","校长",押爆,爆气,分开,二爆,213,63,16,B - 右下角数字 3 单点,B - 右上角数字 7 蓝条结尾,1048151,54 + 0.0
D,6,"带你去旅行","校长",押爆,爆气,分开,一爆,59,23,24,A - 左下角数字 11 单点,A - 右下角数字 8 单点,1048151,54 + 0.0
D,6,"带你去旅行","校长",押爆,爆气,分开,二爆,214,63,24,B - 左下角数字 4 单点,B - 右下角数字 8 单点,1048151,54 + 0.0
D,6,"带你去旅行","校长",押爆,爆气,分开,一爆,59,23,24,A - 左下角数字 11 单点,A - 右下角数字 8 单点,1048151,54 + 0.0
D,6,"带你去旅行","校长",押爆,爆气,分开,二爆,215,64,0,B - 右下角数字 5 蓝条开始,B - 左边数字 1 单点,1048151,54 + 0.0
D,6,"带你去旅行","校长",押爆,爆气,分开,一爆,60,24,0,A - 右下角数字 12 蓝条开始,A - 左边数字 1 单点,1048151,54 + 0.0
D,6,"带你去旅行","校长",押爆,爆气,分开,二爆,213,63,16,B - 右下角数字 3 单点,B - 右上角数字 7 蓝条结尾,1048151,54 + 0.0
D,6,"带你去旅行","校长",押爆,爆气,分开,一爆,60,24,0,A - 右下角数字 12 蓝条开始,A - 左边数字 1 单点,1048151,54 + 0.0
D,6,"带你去旅行","校长",押爆,爆气,分开,二爆,214,63,24,B - 左下角数字 4 单点,B - 右下角数字 8 单点,1048151,54 + 0.0
D,6,"带你去旅行","校长",押爆,爆气,分开,一爆,60,24,0,A - 右下角数字 12 蓝条开始,A - 左边数字 1 单点,1048151,54 + 0.0
D,6,"带你去旅行","校长",押爆,爆气,分开,二爆,215,64,0,B - 右下角数字 5 蓝条开始,B - 左边数字 1 单点,1048151,54 + 0.0
D,6,"带你去旅行","校长",押爆,爆气,分开,一爆,106,33,0,A - 左上角数字 1 单点,A - 左边数字 5 单点,1043510,52 + 0.0
D,6,"带你去旅行","校长",押爆,爆气,分开,二爆,213,63,16,B - 右下角数字 3 单点,B - 右上角数字 7 蓝条结尾,1043510,52 + 0.0
W,8,"What Do You Mean?","Justin Bieber",非押爆,爆气,分开,一爆,312,66,8,B - 右边数字 6 单点,B - 左上角数字 9 蓝条结尾、右下角数字 10 单点,1198725,60 - 0.4
W,8,"What Do You Mean?","Justin Bieber",非押爆,爆气,分开,二爆,357,72,20,B - 下面数字 1 蓝条开始,B - 左上角数字 5 单点,1198725,60 - 0.4
W,8,"What Do You Mean?","Justin Bieber",非押爆,爆气,分开,一爆,312,66,8,B - 右边数字 6 单点,B - 左上角数字 9 蓝条结尾、右下角数字 10 单点,1198725,60 - 0.4
W,8,"What Do You Mean?","Justin Bieber",非押爆,爆气,分开,二爆,358,72,28,B - 下面数字 1 蓝条中间,B - 左上角数字 6 单点,1198725,60 - 0.4
W,8,"What Do You Mean?","Justin Bieber",非押爆,爆气,分开,一爆,314,66,20,B - 右上角数字 8 单点,B - 右边数字 2 单点,1198725,60 - 0.4
W,8,"What Do You Mean?","Justin Bieber",非押爆,爆气,分开,二爆,357,72,20,B - 下面数字 1 蓝条开始,B - 左上角数字 5 单点,1198725,60 - 0.4
W,8,"What Do You Mean?","Justin Bieber",非押爆,爆气,分开,一爆,314,66,20,B - 右上角数字 8 单点,B - 右边数字 2 单点,1198725,60 - 0.4
W,8,"What Do You Mean?","Justin Bieber",非押爆,爆气,分开,二爆,358,72,28,B - 下面数字 1 蓝条中间,B - 左上角数字 6 单点,1198725,60 - 0.4
W,8,"What Do You Mean?","Justin Bieber",非押爆,爆气,分开,一爆,315,66,24,B - 左上角数字 9 蓝条开始,B - 右上角数字 3 单点,1198725,60 - 0.4
W,8,"What Do You Mean?","Justin Bieber",非押爆,爆气,分开,二爆,357,72,20,B - 下面数字 1 蓝条开始,B - 左上角数字 5 单点,1198725,60 - 0.4
W,8,"What Do You Mean?","Justin Bieber",非押爆,爆气,分开,一爆,315,66,24,B - 左上角数字 9 蓝条开始,B - 右上角数字 3 单点,1198725,60 - 0.4
W,8,"What Do You Mean?","Justin Bieber",非押爆,爆气,分开,二爆,358,72,28,B - 下面数字 1 蓝条中间,B - 左上角数字 6 单点,1198725,60 - 0.4
W,8,"What Do You Mean?","Justin Bieber",非押爆,爆气,分开,一爆,315,66,25,B - 左上角数字 9 蓝条开始,B - 右上角数字 3 单点,1198725,60 - 0.4
W,8,"What Do You Mean?","Justin Bieber",非押爆,爆气,分开,二爆,357,72,20,B - 下面数字 1 蓝条开始,B - 左上角数字 5 单点,1198725,60 - 0.4
W,8,"What Do You Mean?","Justin Bieber",非押爆,爆气,分开,一爆,315,66,25,B - 左上角数字 9 蓝条开始,B - 右上角数字 3 单点,1198725,60 - 0.4
W,8,"What Do You Mean?","Justin Bieber",非押爆,爆气,分开,二爆,358,72,28,B - 下面数字 1 蓝条中间,B - 左上角数字 6 单点,1198725,60 - 0.4
W,8,"What Do You Mean?","Justin Bieber",非押爆,爆气,分开,一爆,315,66,26,B - 左上角数字 9 蓝条开始,B - 右上角数字 3 单点,1198725,60 - 0.4
W,8,"What Do You Mean?","Justin Bieber",非押爆,爆气,分开,二爆,357,72,20,B - 下面数字 1 蓝条开始,B - 左上角数字 5 单点,1198725,60 - 0.4
W,8,"What Do You Mean?","Justin Bieber",非押爆,爆气,分开,一爆,315,66,26,B - 左上角数字 9 蓝条开始,B - 右上角数字 3 单点,1198725,60 - 0.4
W,8,"What Do You Mean?","Justin Bieber",非押爆,爆气,分开,二爆,358,72,28,B - 下面数字 1 蓝条中间,B - 左上角数字 6 单点,1198725,60 - 0.4
W,8,"What Do You Mean?","Justin Bieber",押爆,爆气,分开,一爆,310,66,4,B - 左边数字 4 绿条结尾、右下角数字 5 单点,B - 左上角数字 9 蓝条结尾、右下角数字 10 单点,1209333,62 - 0.4
W,8,"What Do You Mean?","Justin Bieber",押爆,爆气,分开,二爆,357,72,24,B - 下面数字 1 蓝条开始,B - 左上角数字 6 单点,1209333,62 - 0.4
W,8,"What Do You Mean?","Justin Bieber",押爆,爆气,分开,一爆,314,66,20,B - 右上角数字 8 单点,B - 右上角数字 3 单点,1209333,62 - 0.4
W,8,"What Do You Mean?","Justin Bieber",押爆,爆气,分开,二爆,357,72,24,B - 下面数字 1 蓝条开始,B - 左上角数字 6 单点,1209333,62 - 0.4
W,8,"What Do You Mean?","Justin Bieber",押爆,爆气,分开,一爆,151,34,8,A - 左边数字 4 绿条结尾、右下角数字 5 单点,A - 右上角数字 9 蓝条结尾、左下角数字 10 单点,1207742,61 + 0.3
W,8,"What Do You Mean?","Justin Bieber",押爆,爆气,分开,二爆,357,72,24,B - 下面数字 1 蓝条开始,B - 左上角数字 6 单点,1207742,61 + 0.3
W,8,"What Do You Mean?","Justin Bieber",押爆,爆气,分开,一爆,155,34,24,A - 右上角数字 8 单点,A - 左上角数字 3 单点,1207742,61 + 0.3
W,8,"What Do You Mean?","Justin Bieber",押爆,爆气,分开,二爆,357,72,24,B - 下面数字 1 蓝条开始,B - 左上角数字 6 单点,1207742,61 + 0.3
W,8,"What Do You Mean?","Justin Bieber",押爆,爆气,分开,一爆,340,70,4,B - 中间数字 4 绿条结尾、右下角数字 5 单点,B - 左下角数字 4 单点,1205622,61 - 0.1
W,8,"What Do You Mean?","Justin Bieber",押爆,爆气,分开,二爆,373,75,8,B - 左下角数字 5 单点,B - 左下角数字 11 单点,1205622,61 - 0.1
W,8,"What Do You Mean?","Justin Bieber",押爆,爆气,分开,一爆,340,70,4,B - 中间数字 4 绿条结尾、右下角数字 5 单点,B - 左下角数字 4 单点,1205622,61 - 0.1
W,8,"What Do You Mean?","Justin Bieber",押爆,爆气,分开,二爆,374,75,16,B - 右边数字 6 单点,B - 左上角数字 12 单点,1205622,61 - 0.1
W,8,"What Do You Mean?","Justin Bieber",押爆,爆气,分开,一爆,340,70,4,B - 中间数字 4 绿条结尾、右下角数字 5 单点,B - 左下角数字 4 单点,1205622,61 - 0.1
W,8,"What Do You Mean?","Justin Bieber",押爆,爆气,分开,二爆,375,75,24,B - 右上角数字 1 单点,B - 右上角数字 13 单点,1205622,61 - 0.1
W,8,"What Do You Mean?","Justin Bieber",押爆,爆气,分开,一爆,342,70,8,B - 右边数字 6 单点,B - 左下角数字 5 单点,1205622,61 - 0.1
W,8,"What Do You Mean?","Justin Bieber",押爆,爆气,分开,二爆,374,75,16,B - 右边数字 6 单点,B - 左上角数字 12 单点,1205622,61 - 0.1
W,8,"What Do You Mean?","Justin Bieber",押爆,爆气,分开,一爆,342,70,8,B - 右边数字 6 单点,B - 左下角数字 5 单点,1205622,61 - 0.1
W,8,"What Do You Mean?","Justin Bieber",押爆,爆气,分开,二爆,375,75,24,B - 右上角数字 1 单点,B - 右上角数字 13 单点,1205622,61 - 0.1
W,8,"What Do You Mean?","Justin Bieber",押爆,爆气,分开,一爆,315,66,28,B - 左上角数字 9 蓝条开始,B - 右上角数字 4 绿条开始,1205620,61 - 0.1
W,8,"What Do You Mean?","Justin Bieber",押爆,爆气,分开,二爆,357,72,24,B - 下面数字 1 蓝条开始,B - 左上角数字 6 单点,1205620,61 - 0.1
H,9,"Hey Baby 你是我的","李佳薇",非押爆,爆气,分开,一爆,139,33,28,A - 下面数字 3 单点、左下角数字 3 单点,A - 左上角数字 6 单点、右上角数字 6 单点,1561932,56 - 0.4
H,9,"Hey Baby 你是我的","李佳薇",非押爆,爆气,分开,二爆,247,59,24,B - 左下角数字 3 绿条结尾、右下角数字 4 单点,B - 左下角数字 9 单点,1561932,56 - 0.4
H,9,"Hey Baby 你是我的","李佳薇",非押爆,爆气,分开,一爆,139,33,28,A - 下面数字 3 单点、左下角数字 3 单点,A - 左上角数字 6 单点、右上角数字 6 单点,1561932,56 - 0.4
H,9,"Hey Baby 你是我的","李佳薇",非押爆,爆气,分开,二爆,249,59,28,B - 左上角数字 5 单点,B - 左边数字 10 单点,1561932,56 - 0.4
H,9,"Hey Baby 你是我的","李佳薇",非押爆,爆气,分开,一爆,139,33,28,A - 下面数字 3 单点、左下角数字 3 单点,A - 左上角数字 6 单点、右上角数字 6 单点,1561932,56 - 0.4
H,9,"Hey Baby 你是我的","李佳薇",非押爆,爆气,分开,二爆,287,65,28,B - 左下角数字 3 单点、下面数字 3 单点,B - 右上角数字 6 单点、左上角数字 6 单点,1561932,56 - 0.4
H,9,"Hey Baby 你是我的","李佳薇",非押爆,爆气,分开,一爆,139,33,28,A - 下面数字 3 单点、左下角数字 3 单点,A - 左上角数字 6 单点、右上角数字 6 单点,1561932,56 - 0.4
H,9,"Hey Baby 你是我的","李佳薇",非押爆,爆气,分开,二爆,289,66,8,B - 中间数字 4 单点、左边数字 4 单点,B - 左下角数字 2 单点,1561932,56 - 0.4
H,9,"Hey Baby 你是我的","李佳薇",非押爆,爆气,分开,一爆,139,33,28,A - 下面数字 3 单点、左下角数字 3 单点,A - 左上角数字 6 单点、右上角数字 6 单点,1561932,56 - 0.4
H,9,"Hey Baby 你是我的","李佳薇",非押爆,爆气,分开,二爆,403,88,24,B - 左下角数字 6 单点,B - 右下角数字 2 蓝条中间,1561932,56 - 0.4
H,9,"Hey Baby 你是我的","李佳薇",非押爆,爆气,分开,一爆,139,33,28,A - 下面数字 3 单点、左下角数字 3 单点,A - 左上角数字 6 单点、右上角数字 6 单点,1561932,56 - 0.4
H,9,"Hey Baby 你是我的","李佳薇",非押爆,爆气,分开,二爆,404,88,28,B - 右上角数字 1 蓝条开始,B - 右下角数字 2 蓝条结尾,1561932,56 - 0.4
H,9,"Hey Baby 你是我的","李佳薇",非押爆,爆气,分开,一爆,139,33,28,A - 下面数字 3 单点、左下角数字 3 单点,A - 左上角数字 6 单点、右上角数字 6 单点,1561932,56 - 0.4
H,9,"Hey Baby 你是我的","李佳薇",非押爆,爆气,分开,二爆,405,89,4,B - 右上角数字 1 蓝条中间,B - 上面数字 3 单点,1561932,56 - 0.4
H,9,"Hey Baby 你是我的","李佳薇",非押爆,爆气,分开,一爆,139,33,28,A - 下面数字 3 单点、左下角数字 3 单点,A - 左上角数字 6 单点、右上角数字 6 单点,1561932,56 - 0.4
H,9,"Hey Baby 你是我的","李佳薇",非押爆,爆气,分开,二爆,406,89,8,B - 右上角数字 1 蓝条结尾,B - 左上角数字 4 单点,1561932,56 - 0.4
H,9,"Hey Baby 你是我的","李佳薇",非押爆,爆气,分开,一爆,139,33,28,A - 下面数字 3 单点、左下角数字 3 单点,A - 左上角数字 6 单点、右上角数字 6 单点,1561932,56 - 0.4
H,9,"Hey Baby 你是我的","李佳薇",非押爆,爆气,分开,二爆,407,89,12,B - 左下角数字 2 蓝条开始,B - 左上角数字 5 单点,1561932,56 - 0.4
H,9,"Hey Baby 你是我的","李佳薇",非押爆,爆气,分开,一爆,139,33,28,A - 下面数字 3 单点、左下角数字 3 单点,A - 左上角数字 6 单点、右上角数字 6 单点,1561932,56 - 0.4
H,9,"Hey Baby 你是我的","李佳薇",非押爆,爆气,分开,二爆,408,89,20,B - 左下角数字 2 蓝条中间,B - 下面数字 6 单点,1561932,56 - 0.4
H,9,"Hey Baby 你是我的","李佳薇",押爆,爆气,分开,一爆,139,34,0,A - 下面数字 3 单点、左下角数字 3 单点,A - 左下角数字 1 单点,1572540,58 - 0.4
H,9,"Hey Baby 你是我的","李佳薇",押爆,爆气,分开,二爆,247,59,24,B - 左下角数字 3 绿条结尾、右下角数字 4 单点,B - 左边数字 10 单点,1572540,58 - 0.4
