首字母,等级,歌名,歌手,类型,技能,爆点,bar,box,开头描述,结尾描述,分数,指数
U,9,"UNION","OxT",非押爆,极限,960,98,20,B - 右边白球,B - 右边连点第 2 个,2141880,39 + 0.3
U,9,"UNION","OxT",非押爆,极限,462,49,8,A - 左边长条中间,null,2141709,39 + 0.2
U,9,"UNION","OxT",非押爆,极限,459,49,2,A - 左边长条中间,A - 右边单点,2141535,39 + 0.1
U,9,"UNION","OxT",押爆,极限,455,48,28,A - 左边长条开始、右边滑键,A - 右边单点,2145342,41 + 0.3
U,9,"UNION","OxT",押爆,极限,961,98,28,B - 左边滑键、右边长条开始,B - 左边单点,2145342,41 + 0.3
U,9,"UNION","OxT",押爆,极限,458,49,0,A - 左边长条中间,A - 左边单点,2143785,40 + 0.4
U,9,"UNION","OxT",押爆,极限,964,99,0,B - 右边长条中间,B - 右边单点,2143785,40 + 0.4
U,9,"UNION","OxT",押爆,极限,454,48,20,A - 左边白球,A - 右边单点,2143611,40 + 0.3
U,9,"UNION","OxT",押爆,极限,455,48,24,A - 左边长条开始、右边滑键,A - 左边白球,2143611,40 + 0.3
U,9,"UNION","OxT",押爆,极限,960,98,20,B - 右边白球,B - 左边单点,2143611,40 + 0.3
U,9,"UNION","OxT",押爆,极限,961,98,24,B - 左边滑键、右边长条开始,B - 右边白球,2143611,40 + 0.3
U,9,"UNION","OxT",押爆,极限,459,49,2,A - 左边长条中间,null,2143266,40 + 0.1
U,9,"UNION","OxT",押爆,极限,457,48,29,A - 左边长条中间,A - 右边单点,2143092,40 + 0.0
U,9,"UNION","OxT",超极限,极限,455,48,27,A - 左边长条开始、右边滑键,A - 右边单点,2145342,41 + 0.3
U,9,"UNION","OxT",超极限,极限,961,98,27,B - 左边滑键、右边长条开始,B - 左边单点,2145342,41 + 0.3
U,9,"UNION","OxT",超极限,极限,458,48,31,A - 左边长条中间,A - 左边单点,2144304,41 - 0.3
U,9,"UNION","OxT",超极限,极限,964,98,31,B - 右边长条中间,B - 右边单点,2144304,41 - 0.3
U,9,"UNION","OxT",超极限,极限,453,48,19,A - 右边长条结尾,A - 右边单点,2144130,41 - 0.4
U,9,"UNION","OxT",超极限,极限,959,98,19,B - 左边长条结尾,B - 左边单点,2144130,41 - 0.4
U,9,"UNION","OxT",超极限,极限,459,49,1,A - 左边长条中间,null,2143785,40 + 0.4
U,9,"UNION","OxT",超极限,极限,454,48,20,A - 左边白球,A - 右边单点,2143611,40 + 0.3
U,9,"UNION","OxT",超极限,极限,455,48,23,A - 左边长条开始、右边滑键,A - 左边白球,2143611,40 + 0.3
U,9,"UNION","OxT",超极限,极限,960,98,20,B - 右边白球,B - 左边单点,2143611,40 + 0.3
,,"Maps","Maroon 5",非押爆,爆气,148,31,28,A - 右边单点,A - 左边单点、右边白球,1172314,35 + 0.0
,,"Maps","Maroon 5",押爆,爆气,147,31,24,A - 左边白球,A - 左边单点、右边白球,1182922,37 + 0.0
,,"Maps","Maroon 5",超极限,爆气,147,31,23,A - 左边白球,A - 左边单点、右边白球,1182922,37 + 0.0
,,"Love Story","Taylor Swift",非押爆,爆气,232,41,20,A - 左边单点,A - 左边白球,1326802,36 + 0.0
,,"Love Story","Taylor Swift",非押爆,爆气,236,42,8,A - 右边单点,A - 右边单点,1324149,36 - 0.5
,,"Love Story","Taylor Swift",非押爆,爆气,237,42,12,A - 左边白球,A - 左边单点,1324149,36 - 0.5
,,"Love Story","Taylor Swift",非押爆,极限,232,41,20,A - 左边单点,A - 左边白球,1322777,36 + 0.0
,,"Love Story","Taylor Swift",非押爆,极限,236,42,8,A - 右边单点,A - 右边单点,1321910,36 - 0.5
,,"Love Story","Taylor Swift",非押爆,极限,237,42,12,A - 左边白球,A - 左边单点,1321910,36 - 0.5
,,"Love Story","Taylor Swift",押爆,爆气,231,41,16,A - 右边单点,A - 左边白球,1332106,37 + 0.0
,,"Love Story","Taylor Swift",押爆,爆气,235,42,4,A - 左边单点,A - 右边单点,1329453,37 - 0.5
,,"Love Story","Taylor Swift",押爆,爆气,236,42,8,A - 右边单点,A - 左边单点,1329453,37 - 0.5
,,"Love Story","Taylor Swift",押爆,爆气,232,41,24,A - 左边单点,A - 右边长条开始,1328393,36 + 0.3
,,"Love Story","Taylor Swift",超极限,爆气,231,41,15,A - 右边单点,A - 左边白球,1332106,37 + 0.0
,,"Love Story","Taylor Swift",超极限,爆气,235,42,3,A - 右边单点（cool）、左边单点,A - 右边单点、左边单点（cool）,1329693,39 - 0.5
,,"Love Story","Taylor Swift",超极限,爆气,235,42,4,A - 右边单点（cool）、左边单点,A - 右边单点、左边单点（cool）,1329693,39 - 0.5
,,"Love Story","Taylor Swift",超极限,爆气,236,42,7,A - 左边单点（cool）、右边单点,A - 左边单点,1329573,38 - 0.5
,,"Love Story","Taylor Swift",超极限,爆气,236,42,8,A - 左边单点（cool）、右边单点,A - 左边单点,1329573,38 - 0.5
,,"Love Story","Taylor Swift",超极限,爆气,232,41,23,A - 左边单点,A - 右边长条开始,1328393,36 + 0.3
B,9,"Bright Burning Shout","T.M.Revolution",非押爆,极限,321,40,0,A - 右边单点,A - 左边长条开始,2326338,37 - 0.2
B,9,"Bright Burning Shout","T.M.Revolution",非押爆,极限,944,106,0,B - 左边单点,B - 右边长条开始,2326338,37 - 0.2
B,9,"Bright Burning Shout","T.M.Revolution",非押爆,极限,321,39,24,A - 右边单点,A - 左边单点、右边单点,2325819,37 - 0.5
B,9,"Bright Burning Shout","T.M.Revolution",非押爆,极限,944,105,24,B - 左边单点,B - 左边单点、右边单点,2325819,37 - 0.5
B,9,"Bright Burning Shout","T.M.Revolution",非押爆,极限,322,40,4,A - 左边连点第 1 个,A - 左边长条中间,2325645,36 + 0.4
B,9,"Bright Burning Shout","T.M.Revolution",非押爆,极限,945,106,4,B - 右边连点第 1 个,B - 右边长条中间,2325645,36 + 0.4
B,9,"Bright Burning Shout","T.M.Revolution",非押爆,极限,322,40,2,A - 左边连点第 1 个,A - 左边长条中间,2325126,36 + 0.1
B,9,"Bright Burning Shout","T.M.Revolution",非押爆,极限,945,106,2,B - 右边连点第 1 个,B - 右边长条中间,2325126,36 + 0.1
B,9,"Bright Burning Shout","T.M.Revolution",非押爆,极限,401,47,24,A - 左边单点,A - 左边单点、右边单点,2324959,36 + 0.0
B,9,"Bright Burning Shout","T.M.Revolution",非押爆,极限,360,43,20,A - 右边单点,A - 左边单点,2324956,36 + 0.0
B,9,"Bright Burning Shout","T.M.Revolution",押爆,极限,321,40,0,A - 右边单点,A - 左边长条中间,2327376,37 + 0.4
B,9,"Bright Burning Shout","T.M.Revolution",押爆,极限,944,106,0,B - 左边单点,B - 右边长条中间,2327376,37 + 0.4
B,9,"Bright Burning Shout","T.M.Revolution",押爆,极限,321,39,30,A - 右边单点,A - 左边长条中间,2326857,37 + 0.1
B,9,"Bright Burning Shout","T.M.Revolution",押爆,极限,944,105,30,B - 左边单点,B - 右边长条中间,2326857,37 + 0.1
B,9,"Bright Burning Shout","T.M.Revolution",押爆,极限,362,43,28,A - 右边白球,A - 左边单点、右边单点,2326687,37 + 0.0
B,9,"Bright Burning Shout","T.M.Revolution",押爆,极限,322,40,4,A - 左边连点第 1 个,A - 左边长条结尾,2326683,37 + 0.0
B,9,"Bright Burning Shout","T.M.Revolution",押爆,极限,323,40,8,A - 左边连点第 2 个,A - 右边滑键,2326683,37 + 0.0
B,9,"Bright Burning Shout","T.M.Revolution",押爆,极限,325,40,16,A - 左边连点第 1 个,A - 左边单点、右边单点,2326683,37 + 0.0
B,9,"Bright Burning Shout","T.M.Revolution",押爆,极限,945,106,4,B - 右边连点第 1 个,B - 右边长条结尾,2326683,37 + 0.0
B,9,"Bright Burning Shout","T.M.Revolution",押爆,极限,946,106,8,B - 右边连点第 2 个,B - 左边滑键,2326683,37 + 0.0
B,9,"Bright Burning Shout","T.M.Revolution",超极限,极限,321,39,31,A - 右边单点,A - 左边长条中间,2327376,37 + 0.4
B,9,"Bright Burning Shout","T.M.Revolution",超极限,极限,944,105,31,B - 左边单点,B - 右边长条中间,2327376,37 + 0.4
B,9,"Bright Burning Shout","T.M.Revolution",超极限,极限,399,47,19,A - 左边长条结尾,A - 左边单点、右边单点,2327209,37 + 0.3
B,9,"Bright Burning Shout","T.M.Revolution",超极限,极限,359,43,19,A - 左边长条结尾,A - 右边单点,2327206,37 + 0.3
B,9,"Bright Burning Shout","T.M.Revolution",超极限,极限,321,39,29,A - 右边单点,A - 左边长条中间,2326857,37 + 0.1
B,9,"Bright Burning Shout","T.M.Revolution",超极限,极限,944,105,29,B - 左边单点,B - 右边长条中间,2326857,37 + 0.1
B,9,"Bright Burning Shout","T.M.Revolution",超极限,极限,362,43,27,A - 右边白球,A - 左边单点、右边单点,2326687,37 + 0.0
B,9,"Bright Burning Shout","T.M.Revolution",超极限,极限,322,40,3,A - 左边连点第 1 个,A - 左边长条结尾,2326683,37 + 0.0
B,9,"Bright Burning Shout","T.M.Revolution",超极限,极限,323,40,7,A - 左边连点第 2 个,A - 右边滑键,2326683,37 + 0.0
B,9,"Bright Burning Shout","T.M.Revolution",超极限,极限,325,40,15,A - 左边连点第 1 个,A - 左边单点、右边单点,2326683,37 + 0.0
R,9,"Rolling Star","YUI",非押爆,极限,833,83,0,B - 左边连点第 1 个,B - 左边单点,1710301,38 + 0.4
R,9,"Rolling Star","YUI",非押爆,极限,867,86,0,B - 右边滑键,B - 左边单点,1709607,38 + 0.0
R,9,"Rolling Star","YUI",非押爆,极限,834,83,4,B - 左边连点第 2 个,B - 右边长条开始,1709089,38 - 0.3
R,9,"Rolling Star","YUI",非押爆,极限,833,82,28,B - 左边连点第 1 个,B - 右边白球,1708570,37 + 0.4
R,9,"Rolling Star","YUI",非押爆,极限,834,83,1,B - 左边连点第 2 个,B - 左边单点,1708570,37 + 0.4
R,9,"Rolling Star","YUI",非押爆,极限,835,83,8,B - 右边连点第 1 个,B - 右边长条中间,1708396,37 + 0.3
R,9,"Rolling Star","YUI",非押爆,极限,836,83,12,B - 右边连点第 2 个,B - 左边长条开始、右边长条结尾,1708222,37 + 0.2
R,9,"Rolling Star","YUI",非押爆,极限,807,82,0,B - 左边长条开始、右边长条开始,B - 左边单点,1708217,37 + 0.2
R,9,"Rolling Star","YUI",非押爆,极限,371,38,0,A - 右边单点,A - 右边单点,1707879,37 + 0.0
R,9,"Rolling Star","YUI",非押爆,极限,835,83,6,B - 右边连点第 1 个,B - 右边长条中间,1707877,37 + 0.0
R,9,"Rolling Star","YUI",押爆,极限,865,85,24,B - 左边单点,B - 右边白球,1711338,39 + 0.0
R,9,"Rolling Star","YUI",押爆,极限,833,83,0,B - 左边连点第 1 个,B - 右边长条开始,1710820,39 - 0.3
R,9,"Rolling Star","YUI",押爆,极限,833,82,28,B - 左边连点第 1 个,B - 左边单点,1710301,38 + 0.4
R,9,"Rolling Star","YUI",押爆,极限,834,83,4,B - 左边连点第 2 个,B - 右边长条中间,1710127,38 + 0.3
R,9,"Rolling Star","YUI",押爆,极限,835,83,8,B - 右边连点第 1 个,B - 左边长条开始、右边长条结尾,1709953,38 + 0.2
R,9,"Rolling Star","YUI",押爆,极限,834,83,2,B - 左边连点第 2 个,B - 右边长条中间,1709608,38 + 0.0
R,9,"Rolling Star","YUI",押爆,极限,866,85,25,B - 右边单点,B - 右边白球,1709607,38 + 0.0
R,9,"Rolling Star","YUI",押爆,极限,867,85,28,B - 右边滑键,B - 左边单点,1709607,38 + 0.0
R,9,"Rolling Star","YUI",押爆,极限,863,85,16,B - 左边单点,B - 左边长条结尾、右边白球,1709606,38 + 0.0
R,9,"Rolling Star","YUI",押爆,极限,864,85,20,B - 右边单点,B - 左边单点,1709606,38 + 0.0
R,9,"Rolling Star","YUI",超极限,极限,865,85,23,B - 左边单点,B - 右边白球,1711338,39 + 0.0
R,9,"Rolling Star","YUI",超极限,极限,866,85,27,B - 右边单点,B - 左边单点,1711338,39 + 0.0
R,9,"Rolling Star","YUI",超极限,极限,833,82,31,B - 左边连点第 1 个,B - 右边长条开始,1710820,39 - 0.3
R,9,"Rolling Star","YUI",超极限,极限,833,82,27,B - 左边连点第 1 个,B - 左边单点,1710301,38 + 0.4
R,9,"Rolling Star","YUI",超极限,极限,834,83,3,B - 左边连点第 2 个,B - 右边长条中间,1710127,38 + 0.3
R,9,"Rolling Star","YUI",超极限,极限,835,83,7,B - 右边连点第 1 个,B - 左边长条开始、右边长条结尾,1709953,38 + 0.2
R,9,"Rolling Star","YUI",超极限,极限,831,82,23,B - 左边长条结尾、右边长条结尾,B - 右边白球,1709608,38 + 0.0
R,9,"Rolling Star","YUI",超极限,极限,834,83,1,B - 左边连点第 2 个,B - 右边长条中间,1709608,38 + 0.0
R,9,"Rolling Star","YUI",超极限,极限,866,85,25,B - 右边单点,B - 右边白球,1709607,38 + 0.0
R,9,"Rolling Star","YUI",超极限,极限,867,85,28,B - 右边滑键,B - 左边单点,1709607,38 + 0.0
G,9,"孤注一掷的舞者","DOES",非押爆,极限,462,58,12,B - 右边单点,B - 右边连点第 2 个,1856472,41 - 0.5
G,9,"孤注一掷的舞者","DOES",非押爆,极限,463,58,16,B - 左边滑键,B - 右边连点第 3 个,1856472,41 - 0.5
G,9,"孤注一掷的舞者","DOES",非押爆,极限,464,58,20,B - 右边单点,B - 左边滑键,1856472,41 - 0.5
G,9,"孤注一掷的舞者","DOES",非押爆,极限,465,58,24,B - 左边单点,B - 右边连点第 1 个,1856472,41 - 0.5
G,9,"孤注一掷的舞者","DOES",非押爆,极限,466,58,28,B - 右边单点,B - 右边连点第 2 个,1856472,41 - 0.5
G,9,"孤注一掷的舞者","DOES",非押爆,极限,467,59,0,B - 左边白球,B - 左边滑键,1856472,41 - 0.5
G,9,"孤注一掷的舞者","DOES",非押爆,极限,469,59,12,B - 左边单点,B - 左边滑键,1856471,41 - 0.5
G,9,"孤注一掷的舞者","DOES",非押爆,极限,470,59,16,B - 右边白球,B - 右边连点第 1 个,1856471,41 - 0.5
G,9,"孤注一掷的舞者","DOES",非押爆,极限,480,60,28,B - 右边连点第 2 个,B - 右边白球,1855605,40 + 0.0
G,9,"孤注一掷的舞者","DOES",非押爆,极限,477,60,16,B - 左边连点第 1 个,B - 右边白球,1855604,40 + 0.0
G,9,"孤注一掷的舞者","DOES",押爆,极限,462,58,12,B - 右边单点,B - 右边连点第 3 个,1858203,42 - 0.5
G,9,"孤注一掷的舞者","DOES",押爆,极限,463,58,16,B - 左边滑键,B - 左边滑键,1858203,42 - 0.5
G,9,"孤注一掷的舞者","DOES",押爆,极限,464,58,20,B - 右边单点,B - 右边连点第 1 个,1858203,42 - 0.5
G,9,"孤注一掷的舞者","DOES",押爆,极限,465,58,24,B - 左边单点,B - 右边连点第 2 个,1858203,42 - 0.5
G,9,"孤注一掷的舞者","DOES",押爆,极限,466,58,28,B - 右边单点,B - 左边滑键,1858203,42 - 0.5
G,9,"孤注一掷的舞者","DOES",押爆,极限,467,59,0,B - 左边白球,B - 右边连点第 1 个,1858203,42 - 0.5
G,9,"孤注一掷的舞者","DOES",押爆,极限,469,59,12,B - 左边单点,B - 右边连点第 1 个,1858202,42 - 0.5
G,9,"孤注一掷的舞者","DOES",押爆,极限,470,59,16,B - 右边白球,B - 右边连点第 2 个,1858202,42 - 0.5
G,9,"孤注一掷的舞者","DOES",押爆,极限,479,60,24,B - 右边连点第 1 个,B - 右边白球,1857336,41 + 0.0
G,9,"孤注一掷的舞者","DOES",押爆,极限,476,60,12,B - 右边单点,B - 右边白球,1857335,41 + 0.0
G,9,"孤注一掷的舞者","DOES",超极限,极限,462,58,11,B - 右边单点,B - 右边连点第 3 个,1858203,42 - 0.5
G,9,"孤注一掷的舞者","DOES",超极限,极限,463,58,15,B - 左边滑键,B - 左边滑键,1858203,42 - 0.5
G,9,"孤注一掷的舞者","DOES",超极限,极限,464,58,19,B - 右边单点,B - 右边连点第 1 个,1858203,42 - 0.5
G,9,"孤注一掷的舞者","DOES",超极限,极限,465,58,23,B - 左边单点,B - 右边连点第 2 个,1858203,42 - 0.5
G,9,"孤注一掷的舞者","DOES",超极限,极限,466,58,27,B - 右边单点,B - 左边滑键,1858203,42 - 0.5
G,9,"孤注一掷的舞者","DOES",超极限,极限,467,58,31,B - 左边白球,B - 右边连点第 1 个,1858203,42 - 0.5
G,9,"孤注一掷的舞者","DOES",超极限,极限,469,59,11,B - 左边单点,B - 右边连点第 1 个,1858202,42 - 0.5
G,9,"孤注一掷的舞者","DOES",超极限,极限,470,59,15,B - 右边白球,B - 右边连点第 2 个,1858202,42 - 0.5
G,9,"孤注一掷的舞者","DOES",超极限,极限,479,60,23,B - 右边连点第 1 个,B - 右边白球,1857336,41 + 0.0
G,9,"孤注一掷的舞者","DOES",超极限,极限,476,60,11,B - 右边单点,B - 右边白球,1857335,41 + 0.0
S,7,"什么什么","蔡依林",非押爆,极限,157,25,0,A - 右边连点第 1 个,A - 右边连点第 2 个,1524385,35 - 0.5
S,7,"什么什么","蔡依林",非押爆,极限,158,25,4,A - 右边连点第 2 个,A - 左边单点,1524385,35 - 0.5
S,7,"什么什么","蔡依林",非押爆,极限,159,25,8,A - 左边连点第 1 个,A - 右边单点,1524385,35 - 0.5
S,7,"什么什么","蔡依林",非押爆,极限,160,25,12,A - 左边连点第 2 个,A - 左边单点,1524385,35 - 0.5
S,7,"什么什么","蔡依林",非押爆,极限,161,25,16,A - 右边连点第 1 个,A - 右边单点,1524385,35 - 0.5
S,7,"什么什么","蔡依林",非押爆,极限,162,25,20,A - 右边连点第 2 个,A - 左边单点,1524385,35 - 0.5
S,7,"什么什么","蔡依林",非押爆,极限,387,59,0,B - 右边连点第 1 个,B - 右边连点第 2 个,1524385,35 - 0.5
S,7,"什么什么","蔡依林",非押爆,极限,388,59,4,B - 右边连点第 2 个,B - 左边单点,1524385,35 - 0.5
S,7,"什么什么","蔡依林",非押爆,极限,389,59,8,B - 左边连点第 1 个,B - 右边单点,1524385,35 - 0.5
S,7,"什么什么","蔡依林",非押爆,极限,390,59,12,B - 左边连点第 2 个,B - 左边单点,1524385,35 - 0.5
S,7,"什么什么","蔡依林",押爆,极限,157,25,0,A - 右边连点第 1 个,A - 左边单点,1526116,36 - 0.5
S,7,"什么什么","蔡依林",押爆,极限,158,25,4,A - 右边连点第 2 个,A - 右边单点,1526116,36 - 0.5
S,7,"什么什么","蔡依林",押爆,极限,159,25,8,A - 左边连点第 1 个,A - 左边单点,1526116,36 - 0.5
S,7,"什么什么","蔡依林",押爆,极限,160,25,12,A - 左边连点第 2 个,A - 右边单点,1526116,36 - 0.5
S,7,"什么什么","蔡依林",押爆,极限,161,25,16,A - 右边连点第 1 个,A - 左边单点,1526116,36 - 0.5
S,7,"什么什么","蔡依林",押爆,极限,387,59,0,B - 右边连点第 1 个,B - 左边单点,1526116,36 - 0.5
S,7,"什么什么","蔡依林",押爆,极限,388,59,4,B - 右边连点第 2 个,B - 右边单点,1526116,36 - 0.5
S,7,"什么什么","蔡依林",押爆,极限,389,59,8,B - 左边连点第 1 个,B - 左边单点,1526116,36 - 0.5
S,7,"什么什么","蔡依林",押爆,极限,390,59,12,B - 左边连点第 2 个,B - 右边单点,1526116,36 - 0.5
S,7,"什么什么","蔡依林",押爆,极限,391,59,16,B - 右边连点第 1 个,B - 左边单点,1526116,36 - 0.5
S,7,"什么什么","蔡依林",超极限,极限,157,24,31,A - 右边连点第 1 个,A - 左边单点,1526116,36 - 0.5
S,7,"什么什么","蔡依林",超极限,极限,158,25,3,A - 右边连点第 2 个,A - 右边单点,1526116,36 - 0.5
S,7,"什么什么","蔡依林",超极限,极限,159,25,7,A - 左边连点第 1 个,A - 左边单点,1526116,36 - 0.5
S,7,"什么什么","蔡依林",超极限,极限,160,25,11,A - 左边连点第 2 个,A - 右边单点,1526116,36 - 0.5
S,7,"什么什么","蔡依林",超极限,极限,161,25,15,A - 右边连点第 1 个,A - 左边单点,1526116,36 - 0.5
S,7,"什么什么","蔡依林",超极限,极限,387,58,31,B - 右边连点第 1 个,B - 左边单点,1526116,36 - 0.5
S,7,"什么什么","蔡依林",超极限,极限,388,59,3,B - 右边连点第 2 个,B - 右边单点,1526116,36 - 0.5
S,7,"什么什么","蔡依林",超极限,极限,389,59,7,B - 左边连点第 1 个,B - 左边单点,1526116,36 - 0.5
S,7,"什么什么","蔡依林",超极限,极限,390,59,11,B - 左边连点第 2 个,B - 右边单点,1526116,36 - 0.5
S,7,"什么什么","蔡依林",超极限,极限,391,59,15,B - 右边连点第 1 个,B - 左边单点,1526116,36 - 0.5
F,10,"Fanfare","Sumika",非押爆,极限,746,78,24,B - 左边白球,B - 右边长条开始,2689231,43 - 0.2
F,10,"Fanfare","Sumika",非押爆,极限,745,78,20,B - 右边长条结尾,B - 左边滑键,2688712,43 - 0.5
F,10,"Fanfare","Sumika",非押爆,极限,746,78,21,B - 左边白球,B - 左边滑键,2688712,43 - 0.5
F,10,"Fanfare","Sumika",非押爆,极限,747,79,0,B - 左边连点第 1 个,B - 左边长条开始、右边长条结尾,2688363,42 + 0.3
F,10,"Fanfare","Sumika",非押爆,极限,743,78,16,B - 右边长条中间,B - 右边单点,2688019,42 + 0.1
F,10,"Fanfare","Sumika",非押爆,极限,741,78,12,B - 右边长条开始,B - 左边白球,2687845,42 + 0.0
F,10,"Fanfare","Sumika",非押爆,极限,748,79,4,B - 左边连点第 2 个,B - 左边长条中间,2687670,42 - 0.1
F,10,"Fanfare","Sumika",非押爆,极限,744,78,18,B - 右边长条中间,B - 右边单点,2687500,42 - 0.2
F,10,"Fanfare","Sumika",非押爆,极限,745,78,19,B - 右边长条结尾,B - 右边单点,2687500,42 - 0.2
F,10,"Fanfare","Sumika",非押爆,极限,742,78,13,B - 右边长条中间,B - 左边白球,2687326,42 - 0.3
F,10,"Fanfare","Sumika",押爆,极限,749,79,8,B - 右边白球,B - 左边单点、右边单点,2690439,44 - 0.5
F,10,"Fanfare","Sumika",押爆,极限,746,78,24,B - 左边白球,B - 右边长条中间,2690269,43 + 0.4
F,10,"Fanfare","Sumika",押爆,极限,743,78,16,B - 右边长条中间,B - 左边滑键,2689750,43 + 0.1
F,10,"Fanfare","Sumika",押爆,极限,746,78,22,B - 左边白球,B - 右边长条中间,2689750,43 + 0.1
F,10,"Fanfare","Sumika",押爆,极限,741,78,12,B - 右边长条开始,B - 右边单点,2689576,43 + 0.0
F,10,"Fanfare","Sumika",押爆,极限,747,79,0,B - 左边连点第 1 个,B - 左边长条中间,2689401,43 - 0.1
F,10,"Fanfare","Sumika",押爆,极限,744,78,18,B - 右边长条中间,B - 左边滑键,2689231,43 - 0.2
F,10,"Fanfare","Sumika",押爆,极限,745,78,19,B - 右边长条结尾,B - 左边滑键,2689231,43 - 0.2
F,10,"Fanfare","Sumika",押爆,极限,746,78,21,B - 左边白球,B - 右边长条开始,2689231,43 - 0.2
F,10,"Fanfare","Sumika",押爆,极限,742,78,13,B - 右边长条中间,B - 右边单点,2689057,43 - 0.3
F,10,"Fanfare","Sumika",超极限,极限,749,79,7,B - 右边白球,B - 左边单点、右边单点,2690439,44 - 0.5
F,10,"Fanfare","Sumika",超极限,极限,743,78,15,B - 右边长条中间,B - 左边滑键,2690269,43 + 0.4
F,10,"Fanfare","Sumika",超极限,极限,746,78,23,B - 左边白球,B - 右边长条中间,2690269,43 + 0.4
F,10,"Fanfare","Sumika",超极限,极限,745,78,19,B - 右边长条结尾,B - 右边长条开始,2689750,43 + 0.1
F,10,"Fanfare","Sumika",超极限,极限,746,78,21,B - 左边白球,B - 右边长条中间,2689750,43 + 0.1
F,10,"Fanfare","Sumika",超极限,极限,741,78,11,B - 右边长条开始,B - 右边单点,2689576,43 + 0.0
F,10,"Fanfare","Sumika",超极限,极限,747,78,31,B - 左边连点第 1 个,B - 左边长条中间,2689401,43 - 0.1
F,10,"Fanfare","Sumika",超极限,极限,742,78,13,B - 右边长条中间,B - 右边单点,2689057,43 - 0.3
F,10,"Fanfare","Sumika",超极限,极限,747,78,29,B - 左边连点第 1 个,B - 左边长条中间,2688882,43 - 0.4
F,10,"Fanfare","Sumika",超极限,极限,748,79,3,B - 左边连点第 2 个,B - 左边长条结尾,2688708,43 - 0.5
,,"Getaway","Syn Cole",非押爆,极限,365,53,12,B - 左边长条开始,B - 左边白球,1187010,27 + 0.0
,,"Getaway","Syn Cole",非押爆,极限,522,71,0,B - 右边长条开始,B - 左边白球,1187008,27 + 0.0
,,"Getaway","Syn Cole",非押爆,极限,527,71,12,B - 左边单点,B - 右边长条结尾,1187008,27 + 0.0
,,"Getaway","Syn Cole",非押爆,极限,530,71,28,B - 右边白球,B - 右边单点,1187008,27 + 0.0
,,"Getaway","Syn Cole",非押爆,极限,84,17,12,A - 右边长条开始,A - 右边白球,1186507,27 + 0.0
,,"Getaway","Syn Cole",非押爆,极限,366,53,17,B - 左边长条中间,B - 左边白球,1186491,27 - 0.3
,,"Getaway","Syn Cole",非押爆,极限,166,26,28,A - 右边单点,A - 左边白球,1186490,27 - 0.3
,,"Getaway","Syn Cole",非押爆,极限,447,62,28,B - 左边单点,B - 右边白球,1186490,27 - 0.3
,,"Getaway","Syn Cole",非押爆,极限,588,78,28,B - 右边单点,B - 左边白球,1186490,27 - 0.3
,,"Getaway","Syn Cole",非押爆,极限,523,71,1,B - 右边长条中间,B - 左边白球,1186489,27 - 0.3
,,"Getaway","Syn Cole",押爆,极限,364,53,8,B - 右边单点,B - 左边白球,1188741,28 + 0.0
,,"Getaway","Syn Cole",押爆,极限,529,71,24,B - 左边单点,B - 右边单点,1188739,28 + 0.0
,,"Getaway","Syn Cole",押爆,极限,165,26,24,A - 左边单点,A - 左边白球,1188221,28 - 0.3
,,"Getaway","Syn Cole",押爆,极限,446,62,24,B - 右边单点,B - 右边白球,1188221,28 - 0.3
,,"Getaway","Syn Cole",押爆,极限,587,78,24,B - 左边单点,B - 左边白球,1188221,28 - 0.3
,,"Getaway","Syn Cole",押爆,极限,83,17,8,A - 左边单点,A - 右边白球,1188166,28 + 0.0
,,"Getaway","Syn Cole",押爆,极限,564,75,12,B - 右边单点,B - 右边单点,1187878,28 - 0.5
,,"Getaway","Syn Cole",押爆,极限,365,53,16,B - 左边长条开始,B - 右边长条开始,1187529,27 + 0.3
,,"Getaway","Syn Cole",押爆,极限,522,71,0,B - 右边长条开始,B - 右边长条开始,1187527,27 + 0.3
,,"Getaway","Syn Cole",押爆,极限,352,51,24,B - 左边白球,B - 左边白球,1187355,27 + 0.2
,,"Getaway","Syn Cole",超极限,极限,364,53,7,B - 右边单点,B - 左边白球,1188741,28 + 0.0
,,"Getaway","Syn Cole",超极限,极限,529,71,23,B - 左边单点,B - 右边单点,1188739,28 + 0.0
,,"Getaway","Syn Cole",超极限,极限,165,26,23,A - 左边单点,A - 左边白球,1188221,28 - 0.3
,,"Getaway","Syn Cole",超极限,极限,446,62,23,B - 右边单点,B - 右边白球,1188221,28 - 0.3
,,"Getaway","Syn Cole",超极限,极限,587,78,23,B - 左边单点,B - 左边白球,1188221,28 - 0.3
,,"Getaway","Syn Cole",超极限,极限,83,17,7,A - 左边单点,A - 右边白球,1188166,28 + 0.0
,,"Getaway","Syn Cole",超极限,极限,564,75,11,B - 右边单点,B - 右边单点,1187878,28 - 0.5
,,"Getaway","Syn Cole",超极限,极限,365,53,15,B - 左边长条开始,B - 右边长条开始,1187529,27 + 0.3
,,"Getaway","Syn Cole",超极限,极限,366,53,17,B - 左边长条中间,B - 右边长条中间,1187529,27 + 0.3
,,"Getaway","Syn Cole",超极限,极限,369,53,23,B - 左边长条结尾,B - 右边长条结尾,1187529,27 + 0.3
,,"再见安打","唐禹哲",非押爆,爆气,169,43,24,B - 左边单点、右边单点,B - 左边长条结尾,655314,25 - 0.5
