首字母,等级,歌名,歌手,类型,技能,状态,先后,爆点,bar,box,开头描述,结尾描述,分数,指数
C,8,"CLEAR","坂本真綾",非押爆,爆气,分开,一爆,626,78,3,B - 左边单点、右边单点,B - 右下滑点,2367268,87 - 0.4
C,8,"CLEAR","坂本真綾",非押爆,爆气,分开,二爆,717,86,0,B - 左边单点、右下单点,B - 左边滑点,2367268,87 - 0.4
C,8,"CLEAR","坂本真綾",非押爆,爆气,分开,一爆,626,78,4,B - 左边单点、右边单点,B - 右下滑点,2367265,87 - 0.4
C,8,"CLEAR","坂本真綾",非押爆,爆气,分开,二爆,719,86,4,B - 左边单点、右边单点,B - 左下滑点,2367265,87 - 0.4
C,8,"CLEAR","坂本真綾",非押爆,爆气,分开,一爆,332,42,28,A - 左边单点,A - 右边滑点,2366209,86 + 0.4
C,8,"CLEAR","坂本真綾",非押爆,爆气,分开,二爆,626,78,4,B - 左边单点、右边单点,B - 右下滑点,2366209,86 + 0.4
C,8,"CLEAR","坂本真綾",非押爆,爆气,分开,一爆,626,78,4,B - 左边单点、右边单点,B - 右下滑点,2366209,86 + 0.4
C,8,"CLEAR","坂本真綾",非押爆,爆气,分开,二爆,716,85,28,B - 右边单点,B - 左边滑点,2366209,86 + 0.4
C,8,"CLEAR","坂本真綾",非押爆,爆气,分开,一爆,333,43,0,A - 左下单点、右边单点,A - 右边滑点,2366207,86 + 0.4
C,8,"CLEAR","坂本真綾",非押爆,爆气,分开,二爆,717,86,0,B - 左边单点、右下单点,B - 左边滑点,2366207,86 + 0.4
C,8,"CLEAR","坂本真綾",非押爆,爆气,分开,一爆,333,42,30,A - 左下单点、右边单点,A - 右边滑点,2365147,86 + 0.2
C,8,"CLEAR","坂本真綾",非押爆,爆气,分开,二爆,626,78,4,B - 左边单点、右边单点,B - 右下滑点,2365147,86 + 0.2
C,8,"CLEAR","坂本真綾",非押爆,爆气,分开,一爆,626,78,2,B - 左边单点、右边单点,B - 右下滑点,2365147,86 + 0.2
C,8,"CLEAR","坂本真綾",非押爆,爆气,分开,二爆,717,86,0,B - 左边单点、右下单点,B - 左边滑点,2365147,86 + 0.2
C,8,"CLEAR","坂本真綾",押爆,爆气,分开,一爆,333,43,0,A - 左下单点、右边单点,A - 右下滑点,2383175,90 - 0.4
C,8,"CLEAR","坂本真綾",押爆,爆气,分开,二爆,717,86,0,B - 左边单点、右下单点,B - 左下滑点,2383175,90 - 0.4
C,8,"CLEAR","坂本真綾",押爆,爆气,分开,一爆,333,42,31,A - 左下单点、右边单点,A - 右下滑点,2381054,89 + 0.2
C,8,"CLEAR","坂本真綾",押爆,爆气,分开,二爆,717,86,0,B - 左边单点、右下单点,B - 左下滑点,2381054,89 + 0.2
C,8,"CLEAR","坂本真綾",押爆,爆气,分开,一爆,333,43,0,A - 左下单点、右边单点,A - 右下滑点,2379997,89 + 0.0
C,8,"CLEAR","坂本真綾",押爆,爆气,分开,二爆,624,77,28,B - 左边单点、右边单点,B - 右边滑点,2379997,89 + 0.0
C,8,"CLEAR","坂本真綾",押爆,爆气,分开,一爆,624,77,28,B - 左边单点、右边单点,B - 右边滑点,2379997,89 + 0.0
C,8,"CLEAR","坂本真綾",押爆,爆气,分开,二爆,717,86,0,B - 左边单点、右下单点,B - 左下滑点,2379997,89 + 0.0
C,8,"CLEAR","坂本真綾",押爆,爆气,分开,一爆,332,42,28,A - 左边单点,A - 右边滑点,2379995,89 + 0.0
C,8,"CLEAR","坂本真綾",押爆,爆气,分开,二爆,717,86,0,B - 左边单点、右下单点,B - 左下滑点,2379995,89 + 0.0
C,8,"CLEAR","坂本真綾",押爆,爆气,分开,一爆,333,43,0,A - 左下单点、右边单点,A - 右下滑点,2379995,89 + 0.0
C,8,"CLEAR","坂本真綾",押爆,爆气,分开,二爆,716,85,28,B - 右边单点,B - 左边滑点,2379995,89 + 0.0
C,8,"CLEAR","坂本真綾",押爆,爆气,分开,一爆,333,42,30,A - 左下单点、右边单点,A - 右下滑点,2378933,89 - 0.2
C,8,"CLEAR","坂本真綾",押爆,爆气,分开,二爆,717,86,0,B - 左边单点、右下单点,B - 左下滑点,2378933,89 - 0.2
R,8,"Rookie","Red Velvet",非押爆,爆气,分开,一爆,99,19,12,A - 右下滑点,A - 左边单点、右下单点,1855224,70 - 0.1
R,8,"Rookie","Red Velvet",非押爆,爆气,分开,二爆,165,26,4,A - 左下左滑条中间,A - 右下滑点,1855224,70 - 0.1
R,8,"Rookie","Red Velvet",非押爆,爆气,分开,一爆,99,19,12,A - 右下滑点,A - 左边单点、右下单点,1855224,70 - 0.1
R,8,"Rookie","Red Velvet",非押爆,爆气,分开,二爆,645,74,4,B - 右下右滑条中间,B - 左下滑点,1855224,70 - 0.1
R,8,"Rookie","Red Velvet",非押爆,爆气,分开,一爆,99,19,13,A - 右下滑点,A - 左边单点、右下单点,1855224,70 - 0.1
R,8,"Rookie","Red Velvet",非押爆,爆气,分开,二爆,165,26,4,A - 左下左滑条中间,A - 右下滑点,1855224,70 - 0.1
R,8,"Rookie","Red Velvet",非押爆,爆气,分开,一爆,99,19,13,A - 右下滑点,A - 左边单点、右下单点,1855224,70 - 0.1
R,8,"Rookie","Red Velvet",非押爆,爆气,分开,二爆,645,74,4,B - 右下右滑条中间,B - 左下滑点,1855224,70 - 0.1
R,8,"Rookie","Red Velvet",非押爆,爆气,分开,一爆,99,19,14,A - 右下滑点,A - 左边单点、右下单点,1855224,70 - 0.1
R,8,"Rookie","Red Velvet",非押爆,爆气,分开,二爆,165,26,4,A - 左下左滑条中间,A - 右下滑点,1855224,70 - 0.1
R,8,"Rookie","Red Velvet",非押爆,爆气,分开,一爆,99,19,14,A - 右下滑点,A - 左边单点、右下单点,1855224,70 - 0.1
R,8,"Rookie","Red Velvet",非押爆,爆气,分开,二爆,645,74,4,B - 右下右滑条中间,B - 左下滑点,1855224,70 - 0.1
R,8,"Rookie","Red Velvet",非押爆,爆气,分开,一爆,99,19,15,A - 右下滑点,A - 左边单点、右下单点,1855224,70 - 0.1
R,8,"Rookie","Red Velvet",非押爆,爆气,分开,二爆,165,26,4,A - 左下左滑条中间,A - 右下滑点,1855224,70 - 0.1
R,8,"Rookie","Red Velvet",非押爆,爆气,分开,一爆,99,19,15,A - 右下滑点,A - 左边单点、右下单点,1855224,70 - 0.1
R,8,"Rookie","Red Velvet",非押爆,爆气,分开,二爆,645,74,4,B - 右下右滑条中间,B - 左下滑点,1855224,70 - 0.1
R,8,"Rookie","Red Velvet",非押爆,爆气,分开,一爆,99,19,16,A - 右下滑点,A - 左边单点、右下单点,1855224,70 - 0.1
R,8,"Rookie","Red Velvet",非押爆,爆气,分开,二爆,165,26,4,A - 左下左滑条中间,A - 右下滑点,1855224,70 - 0.1
R,8,"Rookie","Red Velvet",非押爆,爆气,分开,一爆,99,19,16,A - 右下滑点,A - 左边单点、右下单点,1855224,70 - 0.1
R,8,"Rookie","Red Velvet",非押爆,爆气,分开,二爆,645,74,4,B - 右下右滑条中间,B - 左下滑点,1855224,70 - 0.1
R,8,"Rookie","Red Velvet",押爆,爆气,分开,一爆,98,19,8,A - 左边单点,A - 左边单点、右下单点,1863489,72 - 0.5
R,8,"Rookie","Red Velvet",押爆,爆气,分开,二爆,163,26,0,A - 左下左滑条中间,A - 右下滑点,1863489,72 - 0.5
R,8,"Rookie","Red Velvet",押爆,爆气,分开,一爆,98,19,8,A - 左边单点,A - 左边单点、右下单点,1863489,72 - 0.5
R,8,"Rookie","Red Velvet",押爆,爆气,分开,二爆,643,74,0,B - 右下右滑条中间,B - 左下滑点,1863489,72 - 0.5
R,8,"Rookie","Red Velvet",押爆,爆气,分开,一爆,91,18,8,A - 左下单点,A - 左下单点、右边单点,1863004,72 - 0.3
R,8,"Rookie","Red Velvet",押爆,爆气,分开,二爆,163,26,0,A - 左下左滑条中间,A - 右下滑点,1863004,72 - 0.3
R,8,"Rookie","Red Velvet",押爆,爆气,分开,一爆,91,18,8,A - 左下单点,A - 左下单点、右边单点,1863004,72 - 0.3
R,8,"Rookie","Red Velvet",押爆,爆气,分开,二爆,643,74,0,B - 右下右滑条中间,B - 左下滑点,1863004,72 - 0.3
R,8,"Rookie","Red Velvet",押爆,爆气,分开,一爆,98,19,8,A - 左边单点,A - 左边单点、右下单点,1862961,71 + 0.4
R,8,"Rookie","Red Velvet",押爆,爆气,分开,二爆,159,25,20,A - 左边单点,A - 左边长条结尾,1862961,71 + 0.4
R,8,"Rookie","Red Velvet",押爆,爆气,分开,一爆,98,19,8,A - 左边单点,A - 左边单点、右下单点,1862961,71 + 0.4
R,8,"Rookie","Red Velvet",押爆,爆气,分开,二爆,160,25,24,A - 左下单点,A - 右下单点,1862961,71 + 0.4
R,8,"Rookie","Red Velvet",押爆,爆气,分开,一爆,98,19,8,A - 左边单点,A - 左边单点、右下单点,1862961,71 + 0.4
R,8,"Rookie","Red Velvet",押爆,爆气,分开,二爆,639,73,20,B - 右边单点,B - 右边长条结尾,1862961,71 + 0.4
R,8,"Rookie","Red Velvet",押爆,爆气,分开,一爆,98,19,8,A - 左边单点,A - 左边单点、右下单点,1862959,71 + 0.4
R,8,"Rookie","Red Velvet",押爆,爆气,分开,二爆,163,25,31,A - 左下左滑条中间,A - 右下滑点,1862959,71 + 0.4
R,8,"Rookie","Red Velvet",押爆,爆气,分开,一爆,98,19,8,A - 左边单点,A - 左边单点、右下单点,1862959,71 + 0.4
R,8,"Rookie","Red Velvet",押爆,爆气,分开,二爆,643,73,31,B - 右下右滑条中间,B - 左下滑点,1862959,71 + 0.4
R,8,"Rookie","Red Velvet",押爆,爆气,分开,一爆,91,18,8,A - 左下单点,A - 左下单点、右边单点,1862476,72 - 0.4
R,8,"Rookie","Red Velvet",押爆,爆气,分开,二爆,159,25,20,A - 左边单点,A - 左边长条结尾,1862476,72 - 0.4
S,9,"帅一个","罗志祥",非押爆,爆气,分开,一爆,225,21,20,A - 左下单点,A - 右边单点,2031668,77 - 0.2
S,9,"帅一个","罗志祥",非押爆,爆气,分开,二爆,567,53,20,B - 右下单点,B - 左边单点,2031668,77 - 0.2
S,9,"帅一个","罗志祥",非押爆,爆气,分开,一爆,225,21,20,A - 左下单点,A - 右边单点,2031668,77 - 0.2
S,9,"帅一个","罗志祥",非押爆,爆气,分开,二爆,568,53,24,B - 左下滑点,B - 右下单点,2031668,77 - 0.2
S,9,"帅一个","罗志祥",非押爆,爆气,分开,一爆,226,21,24,A - 右下滑点,A - 左下单点,2031668,77 - 0.2
S,9,"帅一个","罗志祥",非押爆,爆气,分开,二爆,567,53,20,B - 右下单点,B - 左边单点,2031668,77 - 0.2
S,9,"帅一个","罗志祥",非押爆,爆气,分开,一爆,226,21,24,A - 右下滑点,A - 左下单点,2031668,77 - 0.2
S,9,"帅一个","罗志祥",非押爆,爆气,分开,二爆,568,53,24,B - 左下滑点,B - 右下单点,2031668,77 - 0.2
S,9,"帅一个","罗志祥",非押爆,爆气,分开,一爆,225,21,20,A - 左下单点,A - 右边单点,2029547,76 + 0.4
S,9,"帅一个","罗志祥",非押爆,爆气,分开,二爆,589,55,12,B - 左下单点,B - 右边单点,2029547,76 + 0.4
S,9,"帅一个","罗志祥",非押爆,爆气,分开,一爆,225,21,20,A - 左下单点,A - 右边单点,2029547,76 + 0.4
S,9,"帅一个","罗志祥",非押爆,爆气,分开,二爆,590,55,16,B - 右边单点,B - 左边单点,2029547,76 + 0.4
S,9,"帅一个","罗志祥",非押爆,爆气,分开,一爆,225,21,20,A - 左下单点,A - 右边单点,2029547,76 + 0.4
S,9,"帅一个","罗志祥",非押爆,爆气,分开,二爆,591,55,20,B - 左下单点,B - 右下单点,2029547,76 + 0.4
S,9,"帅一个","罗志祥",非押爆,爆气,分开,一爆,225,21,20,A - 左下单点,A - 右边单点,2029547,76 + 0.4
S,9,"帅一个","罗志祥",非押爆,爆气,分开,二爆,592,55,24,B - 右下滑点,B - 左下单点,2029547,76 + 0.4
S,9,"帅一个","罗志祥",非押爆,爆气,分开,一爆,226,21,24,A - 右下滑点,A - 左下单点,2029547,76 + 0.4
S,9,"帅一个","罗志祥",非押爆,爆气,分开,二爆,569,53,25,B - 左下滑点,B - 右下单点,2029547,76 + 0.4
S,9,"帅一个","罗志祥",非押爆,爆气,分开,一爆,226,21,24,A - 右下滑点,A - 左下单点,2029547,76 + 0.4
S,9,"帅一个","罗志祥",非押爆,爆气,分开,二爆,589,55,12,B - 左下单点,B - 右边单点,2029547,76 + 0.4
S,9,"帅一个","罗志祥",押爆,爆气,分开,一爆,225,21,20,A - 左下单点,A - 左下单点,2042276,79 - 0.2
S,9,"帅一个","罗志祥",押爆,爆气,分开,二爆,567,53,20,B - 右下单点,B - 右下单点,2042276,79 - 0.2
S,9,"帅一个","罗志祥",押爆,爆气,分开,一爆,225,21,20,A - 左下单点,A - 左下单点,2040155,78 + 0.4
S,9,"帅一个","罗志祥",押爆,爆气,分开,二爆,589,55,12,B - 左下单点,B - 左边单点,2040155,78 + 0.4
S,9,"帅一个","罗志祥",押爆,爆气,分开,一爆,225,21,20,A - 左下单点,A - 左下单点,2040155,78 + 0.4
S,9,"帅一个","罗志祥",押爆,爆气,分开,二爆,590,55,16,B - 右边单点,B - 右下单点,2040155,78 + 0.4
S,9,"帅一个","罗志祥",押爆,爆气,分开,一爆,225,21,20,A - 左下单点,A - 左下单点,2040155,78 + 0.4
S,9,"帅一个","罗志祥",押爆,爆气,分开,二爆,591,55,20,B - 左下单点,B - 左下单点,2040155,78 + 0.4
S,9,"帅一个","罗志祥",押爆,爆气,分开,一爆,247,23,12,A - 右下单点,A - 右边单点,2040155,78 + 0.4
S,9,"帅一个","罗志祥",押爆,爆气,分开,二爆,567,53,20,B - 右下单点,B - 右下单点,2040155,78 + 0.4
S,9,"帅一个","罗志祥",押爆,爆气,分开,一爆,248,23,16,A - 左边单点,A - 左下单点,2040155,78 + 0.4
S,9,"帅一个","罗志祥",押爆,爆气,分开,二爆,567,53,20,B - 右下单点,B - 右下单点,2040155,78 + 0.4
S,9,"帅一个","罗志祥",押爆,爆气,分开,一爆,249,23,20,A - 右下单点,A - 右下单点,2040155,78 + 0.4
S,9,"帅一个","罗志祥",押爆,爆气,分开,二爆,567,53,20,B - 右下单点,B - 右下单点,2040155,78 + 0.4
S,9,"帅一个","罗志祥",押爆,爆气,分开,一爆,31,7,20,A - 左边单点,A - 左下单点,2039160,80 + 0.4
S,9,"帅一个","罗志祥",押爆,爆气,分开,二爆,225,21,20,A - 左下单点,A - 左下单点,2039160,80 + 0.4
S,9,"帅一个","罗志祥",押爆,爆气,分开,一爆,31,7,20,A - 左边单点,A - 左下单点,2039160,80 + 0.4
S,9,"帅一个","罗志祥",押爆,爆气,分开,二爆,567,53,20,B - 右下单点,B - 右下单点,2039160,80 + 0.4
S,9,"帅一个","罗志祥",押爆,爆气,分开,一爆,225,21,20,A - 左下单点,A - 左下单点,2039093,78 + 0.2
S,9,"帅一个","罗志祥",押爆,爆气,分开,二爆,568,53,24,B - 左下滑点,B - 左边滑点,2039093,78 + 0.2
C,9,"Candy Boy","TWICE",非押爆,爆气,分开,一爆,965,82,24,B - 右边单点,B - 右边长条中间,2177162,73 - 0.1
C,9,"Candy Boy","TWICE",非押爆,爆气,分开,二爆,1242,101,20,B - 左边长条中间,B - 右边左滑条结尾、左下左滑条中间,2177162,73 - 0.1
C,9,"Candy Boy","TWICE",非押爆,爆气,分开,一爆,965,82,24,B - 右边单点,B - 右边长条中间,2177162,73 - 0.1
C,9,"Candy Boy","TWICE",非押爆,爆气,分开,二爆,1245,101,24,B - 右下滑点,B - 左下左滑条中间,2177162,73 - 0.1
C,9,"Candy Boy","TWICE",非押爆,爆气,分开,一爆,965,82,22,B - 右边单点,B - 右边长条中间,2175571,73 - 0.4
C,9,"Candy Boy","TWICE",非押爆,爆气,分开,二爆,1242,101,20,B - 左边长条中间,B - 右边左滑条结尾、左下左滑条中间,2175571,73 - 0.4
C,9,"Candy Boy","TWICE",非押爆,爆气,分开,一爆,965,82,22,B - 右边单点,B - 右边长条中间,2175571,73 - 0.4
C,9,"Candy Boy","TWICE",非押爆,爆气,分开,二爆,1245,101,24,B - 右下滑点,B - 左下左滑条中间,2175571,73 - 0.4
C,9,"Candy Boy","TWICE",非押爆,爆气,分开,一爆,965,82,23,B - 右边单点,B - 右边长条中间,2175571,73 - 0.4
C,9,"Candy Boy","TWICE",非押爆,爆气,分开,二爆,1242,101,20,B - 左边长条中间,B - 右边左滑条结尾、左下左滑条中间,2175571,73 - 0.4
C,9,"Candy Boy","TWICE",非押爆,爆气,分开,一爆,965,82,23,B - 右边单点,B - 右边长条中间,2175571,73 - 0.4
C,9,"Candy Boy","TWICE",非押爆,爆气,分开,二爆,1245,101,24,B - 右下滑点,B - 左下左滑条中间,2175571,73 - 0.4
C,9,"Candy Boy","TWICE",非押爆,爆气,分开,一爆,965,82,24,B - 右边单点,B - 右边长条中间,2175571,73 - 0.4
C,9,"Candy Boy","TWICE",非押爆,爆气,分开,二爆,1240,101,16,B - 左边长条开始,B - 右边左滑条中间、左下左滑条中间,2175571,73 - 0.4
C,9,"Candy Boy","TWICE",非押爆,爆气,分开,一爆,965,82,24,B - 右边单点,B - 右边长条中间,2175571,73 - 0.4
C,9,"Candy Boy","TWICE",非押爆,爆气,分开,二爆,1241,101,18,B - 左边长条中间,B - 右边左滑条中间、左下左滑条中间,2175571,73 - 0.4
C,9,"Candy Boy","TWICE",非押爆,爆气,分开,一爆,965,82,24,B - 右边单点,B - 右边长条中间,2175571,73 - 0.4
C,9,"Candy Boy","TWICE",非押爆,爆气,分开,二爆,1244,101,23,B - 左边长条结尾,B - 左下左滑条中间,2175571,73 - 0.4
C,9,"Candy Boy","TWICE",非押爆,爆气,分开,一爆,965,82,24,B - 右边单点,B - 右边长条中间,2175042,73 - 0.5
C,9,"Candy Boy","TWICE",非押爆,爆气,分开,二爆,1249,102,0,B - 左边单点,B - 左下左滑条结尾,2175042,73 - 0.5
C,9,"Candy Boy","TWICE",押爆,爆气,分开,一爆,1006,85,0,B - 左边滑点,B - 左下单点、右边单点,2186178,75 - 0.4
C,9,"Candy Boy","TWICE",押爆,爆气,分开,二爆,1240,101,16,B - 左边长条开始,B - 右边左滑条结尾、左下左滑条中间,2186178,75 - 0.4
C,9,"Candy Boy","TWICE",押爆,爆气,分开,一爆,1006,85,0,B - 左边滑点,B - 左下单点、右边单点,2185118,74 + 0.4
C,9,"Candy Boy","TWICE",押爆,爆气,分开,二爆,1239,101,12,B - 右下单点,B - 右边左滑条中间、左下左滑条中间,2185118,74 + 0.4
C,9,"Candy Boy","TWICE",押爆,爆气,分开,一爆,965,82,24,B - 右边单点,B - 右边长条中间,2185117,74 + 0.4
C,9,"Candy Boy","TWICE",押爆,爆气,分开,二爆,1240,101,16,B - 左边长条开始,B - 右边左滑条结尾、左下左滑条中间,2185117,74 + 0.4
C,9,"Candy Boy","TWICE",押爆,爆气,分开,一爆,1006,85,0,B - 左边滑点,B - 左下单点、右边单点,2184587,74 + 0.3
C,9,"Candy Boy","TWICE",押爆,爆气,分开,二爆,1241,101,17,B - 左边长条中间,B - 右边左滑条结尾、左下左滑条中间,2184587,74 + 0.3
C,9,"Candy Boy","TWICE",押爆,爆气,分开,一爆,1006,85,0,B - 左边滑点,B - 左下单点、右边单点,2184587,74 + 0.3
C,9,"Candy Boy","TWICE",押爆,爆气,分开,二爆,1245,101,24,B - 右下滑点,B - 左下左滑条中间,2184587,74 + 0.3
C,9,"Candy Boy","TWICE",押爆,爆气,分开,一爆,1006,85,0,B - 左边滑点,B - 左下单点、右边单点,2184058,74 + 0.2
C,9,"Candy Boy","TWICE",押爆,爆气,分开,二爆,1237,101,8,B - 左边右滑条结尾、右下单点,B - 右边左滑条中间、左下左滑条中间,2184058,74 + 0.2
C,9,"Candy Boy","TWICE",押爆,爆气,分开,一爆,965,82,24,B - 右边单点,B - 右边长条中间,2184057,74 + 0.2
C,9,"Candy Boy","TWICE",押爆,爆气,分开,二爆,1239,101,12,B - 右下单点,B - 右边左滑条中间、左下左滑条中间,2184057,74 + 0.2
C,9,"Candy Boy","TWICE",押爆,爆气,分开,一爆,1007,85,1,B - 左边滑点,B - 左下单点、右边单点,2184057,74 + 0.2
C,9,"Candy Boy","TWICE",押爆,爆气,分开,二爆,1240,101,16,B - 左边长条开始,B - 右边左滑条结尾、左下左滑条中间,2184057,74 + 0.2
C,9,"Candy Boy","TWICE",押爆,爆气,分开,一爆,965,82,22,B - 右边单点,B - 右边长条中间,2183526,74 + 0.1
C,9,"Candy Boy","TWICE",押爆,爆气,分开,二爆,1240,101,16,B - 左边长条开始,B - 右边左滑条结尾、左下左滑条中间,2183526,74 + 0.1
C,9,"Candy Boy","TWICE",押爆,爆气,分开,一爆,965,82,24,B - 右边单点,B - 右边长条中间,2183526,74 + 0.1
C,9,"Candy Boy","TWICE",押爆,爆气,分开,二爆,1241,101,17,B - 左边长条中间,B - 右边左滑条结尾、左下左滑条中间,2183526,74 + 0.1
D,7,"Doraradora","Fujigami Mai",非押爆,爆气,分开,一爆,298,31,16,A - 右下滑点,A - 左边单点,1910152,77 + 0.0
D,7,"Doraradora","Fujigami Mai",非押爆,爆气,分开,二爆,876,84,4,B - 左下左滑条中间,B - 左边单点、右边单点,1910152,77 + 0.0
D,7,"Doraradora","Fujigami Mai",非押爆,爆气,分开,一爆,294,31,0,A - 左边单点、右边单点,A - 左边右滑条开始,1909095,77 - 0.2
D,7,"Doraradora","Fujigami Mai",非押爆,爆气,分开,二爆,876,84,4,B - 左下左滑条中间,B - 左边单点、右边单点,1909095,77 - 0.2
D,7,"Doraradora","Fujigami Mai",非押爆,爆气,分开,一爆,299,31,17,A - 右下滑点,A - 左边单点,1908031,77 - 0.4
D,7,"Doraradora","Fujigami Mai",非押爆,爆气,分开,二爆,876,84,4,B - 左下左滑条中间,B - 左边单点、右边单点,1908031,77 - 0.4
D,7,"Doraradora","Fujigami Mai",非押爆,爆气,分开,一爆,294,30,28,A - 左边单点、右边单点,A - 右下滑点,1907504,77 - 0.5
D,7,"Doraradora","Fujigami Mai",非押爆,爆气,分开,二爆,876,84,4,B - 左下左滑条中间,B - 左边单点、右边单点,1907504,77 - 0.5
D,7,"Doraradora","Fujigami Mai",非押爆,爆气,分开,一爆,302,31,20,A - 右边滑点,A - 右下单点,1906972,76 + 0.4
D,7,"Doraradora","Fujigami Mai",非押爆,爆气,分开,二爆,876,84,4,B - 左下左滑条中间,B - 左边单点、右边单点,1906972,76 + 0.4
D,7,"Doraradora","Fujigami Mai",非押爆,爆气,分开,一爆,300,31,18,A - 右边滑点,A - 左边单点,1905910,76 + 0.2
D,7,"Doraradora","Fujigami Mai",非押爆,爆气,分开,二爆,876,84,4,B - 左下左滑条中间,B - 左边单点、右边单点,1905910,76 + 0.2
D,7,"Doraradora","Fujigami Mai",非押爆,爆气,分开,一爆,294,30,27,A - 左边单点、右边单点,A - 右下滑点,1905383,76 + 0.1
D,7,"Doraradora","Fujigami Mai",非押爆,爆气,分开,二爆,876,84,4,B - 左下左滑条中间,B - 左边单点、右边单点,1905383,76 + 0.1
D,7,"Doraradora","Fujigami Mai",押爆,爆气,分开,一爆,296,31,8,A - 左边单点、右边单点,A - 右边滑点,1918638,79 - 0.4
D,7,"Doraradora","Fujigami Mai",押爆,爆气,分开,二爆,874,84,0,B - 左下左滑条中间,B - 左边单点、右边单点,1918638,79 - 0.4
D,7,"Doraradora","Fujigami Mai",押爆,爆气,分开,一爆,298,31,16,A - 右下滑点,A - 右下单点,1918638,79 - 0.4
D,7,"Doraradora","Fujigami Mai",押爆,爆气,分开,二爆,874,84,0,B - 左下左滑条中间,B - 左边单点、右边单点,1918638,79 - 0.4
D,7,"Doraradora","Fujigami Mai",押爆,爆气,分开,一爆,296,31,7,A - 左边单点、右边单点,A - 右边滑点,1916517,78 + 0.2
D,7,"Doraradora","Fujigami Mai",押爆,爆气,分开,二爆,874,84,0,B - 左下左滑条中间,B - 左边单点、右边单点,1916517,78 + 0.2
D,7,"Doraradora","Fujigami Mai",押爆,爆气,分开,一爆,299,31,17,A - 右下滑点,A - 右下单点,1916517,78 + 0.2
D,7,"Doraradora","Fujigami Mai",押爆,爆气,分开,二爆,874,84,0,B - 左下左滑条中间,B - 左边单点、右边单点,1916517,78 + 0.2
D,7,"Doraradora","Fujigami Mai",押爆,爆气,分开,一爆,276,29,16,A - 左下滑点,A - 右边单点,1915990,78 + 0.1
D,7,"Doraradora","Fujigami Mai",押爆,爆气,分开,二爆,874,84,0,B - 左下左滑条中间,B - 左边单点、右边单点,1915990,78 + 0.1
D,7,"Doraradora","Fujigami Mai",押爆,爆气,分开,一爆,294,31,0,A - 左边单点、右边单点,A - 左边右滑条中间,1915459,78 + 0.0
D,7,"Doraradora","Fujigami Mai",押爆,爆气,分开,二爆,874,84,0,B - 左下左滑条中间,B - 左边单点、右边单点,1915459,78 + 0.0
D,7,"Doraradora","Fujigami Mai",押爆,爆气,分开,一爆,713,71,16,B - 右下滑点,B - 左边单点,1914934,78 - 0.1
D,7,"Doraradora","Fujigami Mai",押爆,爆气,分开,二爆,874,84,0,B - 左下左滑条中间,B - 左边单点、右边单点,1914934,78 - 0.1
D,7,"Doraradora","Fujigami Mai",押爆,爆气,分开,一爆,300,31,18,A - 右边滑点,A - 右下单点,1914396,78 - 0.2
D,7,"Doraradora","Fujigami Mai",押爆,爆气,分开,二爆,874,84,0,B - 左下左滑条中间,B - 左边单点、右边单点,1914396,78 - 0.2
D,7,"Doraradora","Fujigami Mai",押爆,爆气,分开,一爆,294,30,30,A - 左边单点、右边单点,A - 左边右滑条中间,1913868,78 - 0.3
D,7,"Doraradora","Fujigami Mai",押爆,爆气,分开,二爆,874,84,0,B - 左下左滑条中间,B - 左边单点、右边单点,1913868,78 - 0.3
D,7,"Doraradora","Fujigami Mai",押爆,爆气,分开,一爆,296,31,8,A - 左边单点、右边单点,A - 右边滑点,1913863,78 - 0.3
D,7,"Doraradora","Fujigami Mai",押爆,爆气,分开,二爆,713,71,16,B - 右下滑点,B - 左边单点,1913863,78 - 0.3
,,"不醉不会","田馥甄",非押爆,爆气,分开,一爆,539,59,0,B - 左边单点,B - 右边单点,1660785,69 - 0.3
,,"不醉不会","田馥甄",非押爆,爆气,分开,二爆,713,75,28,B - 右下单点,B - 右下长条结尾、左边单点,1660785,69 - 0.3
,,"不醉不会","田馥甄",非押爆,爆气,分开,一爆,542,59,12,B - 右边单点,B - 左下单点、右下单点,1660785,69 - 0.3
,,"不醉不会","田馥甄",非押爆,爆气,分开,二爆,713,75,28,B - 右下单点,B - 右下长条结尾、左边单点,1660785,69 - 0.3
,,"不醉不会","田馥甄",非押爆,爆气,分开,一爆,524,58,0,B - 左下单点、右下长条开始,B - 左下单点,1658664,68 + 0.3
,,"不醉不会","田馥甄",非押爆,爆气,分开,二爆,713,75,28,B - 右下单点,B - 右下长条结尾、左边单点,1658664,68 + 0.3
,,"不醉不会","田馥甄",非押爆,爆气,分开,一爆,539,59,0,B - 左边单点,B - 右边单点,1657603,68 + 0.1
,,"不醉不会","田馥甄",非押爆,爆气,分开,二爆,711,75,24,B - 左边右滑条结尾、右下单点,B - 右下长条中间、左边单点,1657603,68 + 0.1
,,"不醉不会","田馥甄",非押爆,爆气,分开,一爆,542,59,12,B - 右边单点,B - 左下单点、右下单点,1657603,68 + 0.1
,,"不醉不会","田馥甄",非押爆,爆气,分开,二爆,711,75,24,B - 左边右滑条结尾、右下单点,B - 右下长条中间、左边单点,1657603,68 + 0.1
,,"不醉不会","田馥甄",非押爆,爆气,分开,一爆,539,59,0,B - 左边单点,B - 右边单点,1657072,68 + 0.0
